	plan_id	state	metal_level	rate	rate_area
6122	25111MQ8169057	PA	Silver	184.97	2
7357	63871WY2062466	PA	Silver	184.97	5
7373	37177SB8894534	PA	Silver	184.97	5
21823	76536VC9451328	PA	Silver	184.97	2
1688	11007JH9784512	PA	Silver	186.27	2
4113	84136EQ0623707	PA	Silver	186.27	2
11609	85101TI1519153	PA	Silver	186.27	5
13026	33961CT9873934	PA	Silver	186.27	5
2961	35640YQ0481772	PA	Silver	186.53	2
7827	54396DX4874955	PA	Silver	186.53	2
9918	32776JV7516865	PA	Silver	186.53	5
10666	63911UN6199825	PA	Silver	186.53	5
12266	25148PK9499304	PA	Silver	192.52	1
17185	50764IB8559047	PA	Silver	192.52	4
9378	89841MN5291695	PA	Silver	193.62	5
17117	05768HT8084203	PA	Silver	193.62	2
1072	67155EC5114156	PA	Silver	194.7	2
16118	49967JJ7227666	PA	Silver	194.7	5
6296	99553GB2672245	PA	Silver	195.12	1
8388	65025NN7141879	PA	Silver	195.51	1
132	40582CN2619622	PA	Silver	196.08	2
9483	79028TB0322162	PA	Silver	196.08	5
2870	16874XB2567862	PA	Silver	196.35	2
20166	45452DL9351801	PA	Silver	196.35	5
5560	98792MI8405859	PA	Silver	197.21	6
21042	29166JS1601593	PA	Silver	197.21	6
13909	87886KT6741727	PA	Silver	198.32	6
17111	45993IQ7834200	PA	Silver	198.32	6
18718	47000CE0134739	PA	Silver	199.11	4
8746	95058XF6254703	PA	Silver	199.5	4
6362	17697IP0841603	PA	Silver	199.71	6
22183	59733QT4626809	PA	Silver	199.71	6
18066	37585DO7408092	PA	Silver	199.99	6
21652	45259GU8310246	PA	Silver	199.99	6
7430	43849CG2921599	PA	Silver	200.58	2
9772	39631EW0847707	PA	Silver	200.58	1
17877	74626IR2675994	PA	Silver	200.58	5
5617	25876EQ6961275	PA	Silver	201.1	4
6014	84408LO9800698	PA	Silver	201.1	1
11653	67031NM2171005	PA	Silver	202.23	4
20400	79825PK8324331	PA	Silver	202.23	1
11641	74881RR8275513	PA	Silver	203.32	5
6089	40820RR6192969	PA	Silver	203.65	1
6838	59930WW6620897	PA	Silver	203.65	4
2220	29527FX6801086	PA	Silver	203.73	5
1920	31057HV4434980	PA	Silver	203.94	1
8569	26571RE2435635	PA	Silver	203.94	4
19637	66298WB0013251	PA	Silver	207.17	9
14229	52935LK2169098	PA	Silver	207.59	6
16192	44567OM7595555	PA	Silver	208.76	6
781	15804MR9065458	PA	Silver	210.22	6
3144	82440HC2432141	PA	Silver	210.52	6
7123	23025EB8142822	PA	Silver	211.23	6
595	79768DB0060659	PA	Silver	214.34	9
991	01847EU2707206	PA	Silver	214.65	2
2082	97483XF8794313	PA	Silver	214.65	5
8109	56467JY9062963	PA	Silver	214.65	1
12977	61227PI2461604	PA	Silver	214.93	9
17467	18220TG4417007	PA	Silver	215.06	6
18427	47027HO7253200	PA	Silver	215.5	2
16326	94644XO2678719	PA	Silver	217.98	3
8951	51501UP7516846	PA	Silver	218.54	6
244	47366IN5489026	PA	Silver	219.14	6
2385	94692VY6561371	PA	Silver	219.14	7
3281	15861PX8299124	PA	Silver	220.34	5
1442	73005GM7955897	PA	Silver	222.67	5
11423	22605IJ4555324	PA	Silver	222.67	2
8178	53259NX0014074	PA	Silver	223.91	2
19902	31834GL2231667	PA	Silver	223.91	5
19566	36926HY6657928	PA	Silver	224.02	2
7865	06811XC2071595	PA	Silver	225.48	5
14552	92741KO7165889	PA	Silver	225.48	2
6624	10782WT8668779	PA	Silver	225.81	5
7284	01248EL2897582	PA	Silver	225.81	2
8628	82994BS7325986	PA	Silver	226.52	9
3504	14405LV7378252	PA	Silver	229.05	5
8861	76297BT6129500	PA	Silver	230.14	6
3280	82825HO3176152	PA	Silver	230.96	7
9186	61239OK7645979	PA	Silver	230.96	6
2999	93724CE4808074	PA	Silver	231.48	3
17121	22981YE4228411	PA	Silver	232.17	2
18494	31273BG6357656	PA	Silver	232.21	6
3046	45925WT5683856	PA	Silver	234.65	3
7003	25647BZ7306630	PA	Silver	237.38	5
18373	28318YZ4689436	PA	Silver	238.68	2
3886	27387JG6603630	PA	Silver	238.73	6
3471	55344RS0546998	PA	Silver	238.91	2
17577	02503ZR0369396	PA	Silver	238.99	9
8715	21346PT4481052	PA	Silver	240.07	6
18445	00239FS0929477	PA	Silver	240.63	3
20916	76718CW3656145	PA	Silver	241.38	6
9718	40419GK8182289	PA	Silver	241.75	6
4464	46114NP1459352	PA	Silver	242.09	6
9237	84578XJ8458524	PA	Silver	244.04	5
19203	44620TR6081518	PA	Silver	244.28	5
13558	11755PT0774844	PA	Silver	245.35	3
8248	99149RR5194638	PA	Silver	247.25	1
6231	96420IK0683914	PA	Silver	247.83	2
19041	66766DV2779313	PA	Silver	248.43	9
16682	29101FC5795851	PA	Silver	249.38	3
996	15058YP8501477	PA	Silver	249.85	5
21441	36840SH9960574	PA	Silver	250.17	6
123	35867XN7286040	PA	Silver	256.38	3
18143	98645ZI5261986	PA	Silver	256.63	3
19750	84416IO2618649	PA	Silver	257.18	6
17464	30781UK1812188	PA	Silver	257.43	6
6629	47274IC9727434	PA	Silver	257.47	9
20775	48878NL0535036	PA	Silver	259.28	1
7789	66541NH4147523	PA	Silver	259.88	2
13557	70714IY4357047	PA	Silver	260.31	8
8202	65635VD1573316	PA	Silver	260.84	8
12242	00583GI9250465	PA	Silver	262.0	5
14707	93221ME0208540	PA	Silver	262.53	4
5540	36204RN7421316	PA	Silver	264.11	7
18	52890CP9247848	PA	Silver	264.46	5
1223	93548PB5508080	PA	Silver	264.46	5
7265	15131EA7545131	PA	Silver	264.46	2
9099	08072RS3767705	PA	Silver	264.46	1
14104	49988HR0151587	PA	Silver	264.46	4
15620	45831TU4644036	PA	Silver	264.46	1
16687	81131EN1914189	PA	Silver	264.46	2
20774	79586FW1478948	PA	Silver	264.46	4
4110	93334NQ8578092	PA	Silver	264.48	6
20656	60182QC8931658	PA	Silver	264.69	9
6742	78097KH5640315	PA	Silver	264.95	9
2243	00865JG5053610	PA	Silver	268.59	7
17886	86370PC8139737	PA	Silver	268.97	6
3742	81010PG0848746	PA	Silver	269.16	4
5493	74680QO7497587	PA	Silver	269.16	1
15645	83358IO4707107	PA	Silver	269.16	2
20532	59900XO6655510	PA	Silver	269.16	5
2558	38318OI5035892	PA	Silver	269.43	2
17084	36392OY2772905	PA	Silver	269.43	4
18391	87514FK1764987	PA	Silver	269.43	1
21846	39326NQ1388391	PA	Silver	269.43	5
1603	63075GS6936918	PA	Silver	273.35	7
5736	84501EH4637416	PA	Silver	273.73	6
10836	99805DS2404415	PA	Silver	275.29	4
1560	42338QX2076087	PA	Silver	278.09	9
15526	23196GC5398359	PA	Silver	278.09	9
13813	92398IT0819760	PA	Silver	279.22	7
7459	37791YB4237939	PA	Silver	279.4	8
9967	50021GK0554206	PA	Silver	279.62	6
3617	19322AQ0959412	PA	Silver	280.34	7
3885	73006JO5873626	PA	Silver	280.34	7
8664	74725DJ5520927	PA	Silver	280.74	6
11507	05865QN9099033	PA	Silver	280.74	6
13116	03216HC2406297	PA	Silver	281.36	7
563	87672KR7200038	PA	Silver	282.21	9
18848	99365VQ0064004	PA	Silver	283.03	9
3036	45758UJ3906910	PA	Silver	283.31	9
5446	77751JM4917705	PA	Silver	283.54	6
16048	42947NR1048722	PA	Silver	283.54	7
16314	60016XO1407753	PA	Silver	283.54	7
19362	97406FS2233255	PA	Silver	283.54	6
19553	89324JI4564599	PA	Silver	283.54	6
21546	43538XW3338217	PA	Silver	283.54	6
13180	93001UT2186820	PA	Silver	284.57	2
9146	05791CM2374389	PA	Silver	286.02	9
4209	98873QH7825878	PA	Silver	286.68	8
6135	19122OA4272249	PA	Silver	287.74	6
21770	20126VL7619197	PA	Silver	287.74	7
17923	29831SN6800163	PA	Silver	288.17	9
4997	01921HM8289878	PA	Silver	288.18	7
588	21741HN0349622	PA	Silver	288.58	6
1765	23372OZ3118708	PA	Silver	288.58	6
6877	48564SO0847768	PA	Silver	288.58	7
12905	05827HQ5467884	PA	Silver	288.58	6
5972	40626VP8475373	PA	Silver	288.87	6
9197	25855XB5097816	PA	Silver	288.87	6
20471	66580ET5999170	PA	Silver	288.87	7
20960	08671EZ6054290	PA	Silver	290.02	2
3205	43903YE4352279	PA	Silver	290.87	9
4374	90194VI6543837	PA	Silver	292.48	7
9809	66032YH9386131	PA	Silver	295.75	5
12580	63501YL4302115	PA	Silver	296.03	9
15881	57537CB2452833	PA	Silver	297.17	6
5708	26963GH7031272	PA	Silver	297.39	6
1115	68963EC6607182	PA	Silver	298.06	8
15469	61235WG3723986	PA	Silver	298.42	4
6873	86563XH5395731	PA	Silver	301.39	5
1049	74557QR0441488	PA	Silver	302.19	9
7257	25051BB1093034	PA	Silver	302.39	9
11132	77578JR9507834	PA	Silver	303.12	7
1428	53221ZW5598684	PA	Silver	303.6	9
21196	11042XO7789311	PA	Silver	303.6	9
10327	81859XV7132672	PA	Silver	304.12	4
12920	67855PM3488211	PA	Silver	306.79	3
15162	28676XF4651314	PA	Silver	307.51	9
13208	79518YN5919687	PA	Silver	308.44	6
4802	10531RX7728363	PA	Silver	309.5	7
4730	86525FO4000341	PA	Silver	311.62	7
1536	83972NQ9364849	PA	Silver	311.77	1
6714	05170AF6145400	PA	Silver	311.86	6
1797	41735LC3683783	PA	Silver	311.93	7
3148	79814ZR9439754	PA	Silver	312.09	9
15317	16983BY6250298	PA	Silver	312.72	9
14387	69992AK3824686	PA	Silver	312.81	8
18442	37181HF4342066	PA	Silver	313.66	6
8720	70034CD0862834	PA	Silver	317.28	3
7177	14109BV9443427	PA	Silver	317.73	1
12167	20886OT2780070	PA	Silver	318.26	9
20587	06229ED3646470	PA	Silver	324.17	3
3512	52239DU9686330	PA	Silver	324.55	7
15976	89251YL6276474	PA	Silver	324.68	8
494	71025IZ4315251	PA	Silver	324.96	6
6700	48613EK5530249	PA	Silver	325.1	9
12488	29534ZF6693340	PA	Silver	326.41	9
18815	91804VQ1067359	PA	Silver	326.41	9
8292	38112MD3837499	PA	Silver	326.56	8
14501	63959HO1588718	PA	Silver	330.17	8
9184	02162HQ0073027	PA	Silver	332.71	3
16830	42621EC8281706	PA	Silver	334.68	6
16022	77760BP5969991	PA	Silver	335.51	6
476	36109JE6267543	PA	Silver	335.53	9
16069	67049WN9898910	PA	Silver	337.04	6
15007	13084TA4555910	PA	Silver	340.36	6
1515	93242DB6212639	PA	Silver	340.79	7
21231	18450GI3952446	PA	Silver	340.79	9
1652	27962ZH8722756	PA	Silver	341.91	6
19966	44786XC7554751	PA	Silver	342.06	8
10864	41086BO5641102	PA	Silver	342.75	6
10116	89878KT7140321	PA	Silver	342.82	9
12137	84202ZU9864842	PA	Silver	346.39	6
14876	39868MV0502613	PA	Silver	347.03	7
5290	23036GQ4909048	PA	Silver	347.31	7
15293	29737IS1265417	PA	Silver	347.31	9
12657	82803FW5298360	PA	Silver	348.64	9
20921	88740UE0614639	PA	Silver	348.83	6
4719	74566CP0110580	PA	Silver	352.91	7
7605	43993RJ0962873	PA	Silver	353.84	6
16602	31715IJ2313263	PA	Silver	354.81	9
9136	50847HV4048168	PA	Silver	355.26	6
11383	56137EO2416511	PA	Silver	355.26	6
3563	58105FP3544932	PA	Silver	356.33	6
13975	49165JV0827205	PA	Silver	357.76	6
6859	85708LB0279698	PA	Silver	359.16	7
19011	85068YD3598050	PA	Silver	360.97	8
14991	09997SB8191459	PA	Silver	362.45	9
222	77903HC9734396	PA	Silver	363.25883999999996	8
19971	97869VK8336380	PA	Silver	363.9	9
7522	62415WD9355351	PA	Silver	364.18	7
8563	03767JN9302153	PA	Silver	365.19	6
10922	19275JA4874247	PA	Silver	366.89	7
12223	04406BG4717056	PA	Silver	367.76	6
655	18085WS5550152	PA	Silver	368.36	7
10545	10669VH5964611	PA	Silver	368.36	7
18098	30629BP0749111	PA	Silver	370.36	7
10172	29308MX6108671	PA	Silver	374.07	9
8869	12813BY4072273	PA	Silver	376.92	7
11122	27122PS1157844	PA	Silver	378.66	7
13891	51248FI2023766	PA	Silver	383.23	3
20504	94887BO4991480	PA	Silver	385.03	7
12015	06237QF8187674	PA	Silver	386.57	7
584	21877GT0347352	PA	Silver	390.55	3
21318	86803PW0998531	PA	Silver	397.38	7
2034	36271WW5532991	PA	Silver	400.03	8
19151	20399JQ7518561	PA	Silver	407.68	8
5146	28183HB4451819	SC	Silver	217.82	27
6396	64308YP3607749	SC	Silver	217.82	7
8484	80811OL4680229	SC	Silver	217.82	25
12599	54925OA1741036	SC	Silver	226.87	27
18598	34553LF1863288	SC	Silver	226.87	7
21604	95045HN5573986	SC	Silver	226.87	25
621	80432TD4334626	SC	Silver	228.42	9
1138	43689DH5614178	SC	Silver	228.42	8
8215	88756CP9090908	SC	Silver	228.42	38
10453	32847DY4909740	SC	Silver	228.42	5
11436	54201CI6614892	SC	Silver	228.42	15
13970	56905FI7009833	SC	Silver	228.42	10
14722	48143II5777770	SC	Silver	228.42	18
9786	57705UB5762671	SC	Silver	229.42	7
18532	05332JX0091815	SC	Silver	229.42	27
18738	89924SR7613078	SC	Silver	229.42	25
3968	13423HE5995580	SC	Silver	230.81	25
4151	33181FN0040040	SC	Silver	230.81	7
18968	35401LU3828370	SC	Silver	230.81	27
1629	48511JX5894718	SC	Silver	231.97	7
1759	23416ZN8187601	SC	Silver	231.97	27
6698	42491TU8588240	SC	Silver	231.97	25
6143	03275HC5471717	SC	Silver	237.91	18
6555	72522GT7696989	SC	Silver	237.91	9
16074	63699QO7235252	SC	Silver	237.91	38
16191	81364PB9015217	SC	Silver	237.91	8
17465	16566CR7121887	SC	Silver	237.91	5
19146	46095VG6412638	SC	Silver	237.91	10
20120	84189DP6044850	SC	Silver	237.91	15
301	02189RQ5094292	SC	Silver	240.59	15
2820	43293YM1531162	SC	Silver	240.59	8
3872	37104RM3232360	SC	Silver	240.59	9
7939	22405IO9398586	SC	Silver	240.59	5
11725	33578TD3306411	SC	Silver	240.59	18
14737	06874CJ1729995	SC	Silver	240.59	38
14970	97384TF8215115	SC	Silver	240.59	10
9839	53422NR3443946	SC	Silver	241.95	27
14311	06493GB3299493	SC	Silver	241.95	25
17226	43630IM8604867	SC	Silver	241.95	7
370	91781BW9223571	SC	Silver	242.05	38
6201	37556BH2091157	SC	Silver	242.05	9
7964	96652MJ9257646	SC	Silver	242.05	8
9867	72030OW9164057	SC	Silver	242.05	5
14180	54548DK6733457	SC	Silver	242.05	18
18577	88952EV4440606	SC	Silver	242.05	10
21376	67255TV9667496	SC	Silver	242.05	15
84	47462VL7643427	SC	Silver	243.26	10
3774	92217KO3212772	SC	Silver	243.26	18
10100	10700XC1184282	SC	Silver	243.26	8
11203	09755ND1003350	SC	Silver	243.26	9
12178	22940LL3538298	SC	Silver	243.26	15
16731	57001RT5398191	SC	Silver	243.26	38
20451	99351NM8136387	SC	Silver	243.26	5
13043	41251YD1674583	SC	Silver	245.8	27
3633	62704DL1137640	SC	Silver	248.75	27
330	67221IY3976962	SC	Silver	250.64	22
22196	54282MF6292516	SC	Silver	250.64	26
15086	10249DJ0886342	SC	Silver	251.22	25
1710	89303IL9681201	SC	Silver	253.72	18
5670	68251NQ9087242	SC	Silver	253.72	38
9194	19578QV0186678	SC	Silver	253.72	8
13018	07899SQ1830716	SC	Silver	253.72	15
13685	07999WX9159492	SC	Silver	253.72	10
14059	45248VD8554428	SC	Silver	253.72	9
21335	28952BQ3030777	SC	Silver	253.72	5
3693	36917QY0432194	SC	Silver	254.24	25
14084	39151LU5097541	SC	Silver	254.78	27
9804	66117KS6803541	SC	Silver	257.02	27
11686	41663HL9577528	SC	Silver	257.19	27
1965	02043UC5098985	SC	Silver	258.21	20
5637	10573QB2996533	SC	Silver	258.21	32
6546	54423BC2817879	SC	Silver	258.21	36
9190	97316DV1172541	SC	Silver	258.21	40
11557	76367DO7076437	SC	Silver	258.21	28
12274	00669ZM2710794	SC	Silver	258.21	14
20226	02204YG3765446	SC	Silver	258.21	43
13366	87470NP1466669	SC	Silver	258.24	27
22233	32506NU6877376	SC	Silver	258.6	27
11072	57101WE9343184	SC	Silver	259.69	7
20550	72344OI7426221	SC	Silver	260.4	25
12503	38038OH0390565	SC	Silver	260.86	27
851	52719WT2605433	SC	Silver	261.05	22
20744	12602RB1723021	SC	Silver	261.05	26
21991	47383BS6413528	SC	Silver	262.47	42
6623	24492AL7331805	SC	Silver	262.68	25
22194	89721JS8027703	SC	Silver	262.81	7
7129	49554ZX9508034	SC	Silver	262.86	25
14608	11649LH6065463	SC	Silver	262.95	27
1219	52144QJ5577992	SC	Silver	263.17	38
2310	45711IH8707797	SC	Silver	263.93	25
4733	70547NU5554099	SC	Silver	263.98	26
6574	96955HR7441110	SC	Silver	263.98	22
11117	77355AM8463377	SC	Silver	264.31	25
13384	43262SK7878166	SC	Silver	264.53	27
4445	13898HJ9817905	SC	Silver	264.88	27
10636	50940KW6455806	SC	Silver	265.39	10
9451	98977MD0974668	SC	Silver	265.58	22
11604	07744WC8719249	SC	Silver	265.58	26
19000	07824BC7446141	SC	Silver	265.63	42
4161	76384IT9187012	SC	Silver	265.67	26
8335	66546YA6858251	SC	Silver	265.7	27
17813	15508GI5237764	SC	Silver	265.95	44
3631	10893RS2569191	SC	Silver	266.28	30
3893	23234HY8446112	SC	Silver	266.28	44
7353	64776BS7169553	SC	Silver	266.28	42
11684	26210BT2155323	SC	Silver	266.28	11
18791	87548TY8364886	SC	Silver	266.28	23
5406	83132IT1723065	SC	Silver	266.33	38
22	65128VB5535475	SC	Silver	266.62	25
12273	81712BU9105544	SC	Silver	266.63	27
4945	66461EC3536397	SC	Silver	266.92	26
9644	12797BM5291730	SC	Silver	266.92	22
5744	75726EW2571841	SC	Silver	266.99	27
11439	37705ES3282037	SC	Silver	267.43	27
19577	52679TQ5907518	SC	Silver	267.61	14
9954	02630UL2802870	SC	Silver	267.64	27
12161	09064QX2005010	SC	Silver	268.58	10
13358	50043SJ6603916	SC	Silver	268.59	9
11259	87618HR7340624	SC	Silver	268.72	23
18931	09130GL5218932	SC	Silver	268.72	30
15667	13002PT7052504	SC	Silver	268.74	25
7643	02424XC6428399	SC	Silver	268.86	26
1167	16776EN6797781	SC	Silver	268.93	40
6771	03027DC0873472	SC	Silver	268.93	32
7821	37731LD4074232	SC	Silver	268.93	14
8755	33825UJ5751037	SC	Silver	268.93	43
8890	05332NT9717421	SC	Silver	268.93	36
11054	12896CB2451780	SC	Silver	268.93	20
21398	71018SL4672103	SC	Silver	268.93	28
13224	48445KF2574069	SC	Silver	269.14	44
15326	66415PE0602351	SC	Silver	269.18	7
13601	54375OU9235863	SC	Silver	269.47	23
1484	41044MN5545878	SC	Silver	269.56	41
8638	53451WJ6041352	SC	Silver	269.56	1
17217	88922ZR9765933	SC	Silver	269.98	28
11491	54453AO7246986	SC	Silver	270.08	27
15106	31946IO5487990	SC	Silver	270.37	25
2801	11032YJ4301933	SC	Silver	270.72	25
18698	39133NN6655916	SC	Silver	270.83	14
20272	85744PG5168551	SC	Silver	270.98	27
16796	02406YT5418742	SC	Silver	271.49	43
11036	69962HP8040812	SC	Silver	271.5	11
20641	82354MH1441258	SC	Silver	271.55	7
21753	66362KJ1589767	SC	Silver	271.56	25
888	43726FC1252503	SC	Silver	271.73	7
9806	25701TJ4961497	SC	Silver	271.81	9
1129	88379NW9937389	SC	Silver	271.95	30
8274	61340OT5412710	SC	Silver	271.95	23
4188	70259XR2060330	SC	Silver	271.96	43
5094	95649EB5878573	SC	Silver	271.96	40
6017	77762YV6724677	SC	Silver	271.96	20
15591	04681UC8555576	SC	Silver	271.96	36
16138	10955YD7966275	SC	Silver	271.96	28
16627	80217FD5901064	SC	Silver	271.96	32
21471	82898UW3194188	SC	Silver	271.96	14
16498	63203BO9147893	SC	Silver	272.06	42
4112	49828RE9358983	SC	Silver	272.2	36
14816	23468CE8624410	SC	Silver	272.2	20
19867	01051TH8464740	SC	Silver	272.51	25
21706	71779RM1702155	SC	Silver	272.69	40
9275	27872GZ9789820	SC	Silver	272.78	38
661	13174VX0853977	SC	Silver	272.8	41
19289	72188CX6336285	SC	Silver	272.8	1
2301	69689RV9131788	SC	Silver	272.84	7
1414	12056FG8729972	SC	Silver	272.88	25
9524	09702XV1198373	SC	Silver	273.12	27
18904	99775IS2167319	SC	Silver	273.22	7
13547	48223WD1368632	SC	Silver	273.33	25
7678	24389JH0208599	SC	Silver	273.54	25
1936	89459FA9716685	SC	Silver	273.61	32
6269	29943XU6183666	SC	Silver	273.61	20
6915	64351XA5412752	SC	Silver	273.61	36
10565	06596JJ1799193	SC	Silver	273.61	28
12962	98646LQ7987708	SC	Silver	273.61	43
14265	05132XE1324743	SC	Silver	273.61	40
17486	02063VI3762896	SC	Silver	273.61	14
6602	05727HH7850620	SC	Silver	274.45	42
8716	07046UL6747231	SC	Silver	274.64	42
9462	77820PG9809232	SC	Silver	274.77	11
67	98985QY0824753	SC	Silver	274.98	32
441	20232VI2844656	SC	Silver	274.98	40
3156	28956UR0713420	SC	Silver	274.98	20
10693	17505YD6580908	SC	Silver	274.98	28
17516	43750GB9465998	SC	Silver	274.98	36
20805	84485GQ5934847	SC	Silver	274.98	43
21127	24929VU3454927	SC	Silver	274.98	14
20449	39067CN3129217	SC	Silver	275.09	10
1643	62618ED2197523	SC	Silver	275.12	5
13396	20154VC0734034	SC	Silver	275.18	38
22101	46693CQ9964062	SC	Silver	275.37	38
6505	72253NJ8245375	SC	Silver	275.38	26
1366	94426CR8231991	SC	Silver	275.47	36
12619	89160WP4043545	SC	Silver	275.47	20
15392	25398SJ0852582	SC	Silver	275.61	7
14391	37923RE3755914	SC	Silver	275.66	44
18345	86823AO9695488	SC	Silver	275.76	42
5619	05305IB2174150	SC	Silver	275.81	13
9660	54799JC1125428	SC	Silver	275.81	8
14996	34939XJ1189605	SC	Silver	275.81	18
20325	61384GN6804773	SC	Silver	276.03	25
20467	42676XH6459173	SC	Silver	276.15	42
7878	03280XT6315119	SC	Silver	276.23	21
13107	19549YE0731207	SC	Silver	276.23	16
15917	64002QY0144563	SC	Silver	276.23	31
3208	43507JX2075525	SC	Silver	276.49	38
15945	04561JX6970959	SC	Silver	276.88	38
20585	78312ID4095611	SC	Silver	276.89	4
22056	23093XJ9596153	SC	Silver	276.89	37
22218	86152XY3754427	SC	Silver	276.89	39
4927	24989VE5440415	SC	Silver	276.96	25
3000	60819YE8760504	SC	Silver	277.34	3
8984	46371VF9773618	SC	Silver	277.34	23
11646	99713UY6847391	SC	Silver	277.34	11
17675	21305RX8922927	SC	Silver	277.34	30
20261	48882XY2405851	SC	Silver	277.34	42
20830	80553FB3815730	SC	Silver	277.34	44
11710	11263RY5562315	SC	Silver	277.39	14
7051	34896EX0911644	SC	Silver	277.5	10
2476	49847PK0707156	SC	Silver	277.56	23
15551	65522TB4039966	SC	Silver	277.62	32
4284	10199DN3812686	SC	Silver	277.69	10
2581	90639KN5624661	SC	Silver	277.79	26
21091	44543UD6649582	SC	Silver	277.81	7
2889	82571IW2967273	SC	Silver	277.98	26
6656	04844GX1252837	SC	Silver	278.08	44
15476	26236ET4725257	SC	Silver	278.08	28
3435	86448EE5039295	SC	Silver	278.28	44
11761	57571AB7269691	SC	Silver	278.39	29
8094	39224FN8597040	SC	Silver	278.4	22
8107	54929BY4150902	SC	Silver	278.4	9
14063	72956QL2140787	SC	Silver	278.4	26
15231	38808RF8305989	SC	Silver	278.42	5
3666	69680SU4115661	SC	Silver	278.54	23
6596	27951QG6979824	SC	Silver	278.54	30
9765	77275PC0025638	SC	Silver	278.56	42
1329	63946GY2698444	SC	Silver	278.82	10
17428	74615KV3662333	SC	Silver	279.12	26
3816	58829HH3056707	SC	Silver	279.13	8
4884	22320KK9463475	SC	Silver	279.13	13
5888	34703TC9143901	SC	Silver	279.13	18
5562	26895TX4501693	SC	Silver	279.14	25
15119	56260OK2233831	SC	Silver	279.22	10
10677	05139JF2490013	SC	Silver	279.3	38
597	14927YK0783302	SC	Silver	279.41	1
13057	57663WZ6203986	SC	Silver	279.41	41
18790	55195QK4772904	SC	Silver	279.41	44
9073	57011DY5377161	SC	Silver	279.49	7
9159	15355HY9008612	SC	Silver	279.51	26
3020	45891CM0600097	SC	Silver	279.55	21
7645	03599DB9412913	SC	Silver	279.55	16
9172	68162JS6219331	SC	Silver	279.55	31
10389	54201PU2427350	SC	Silver	279.63	43
18531	20746DD1133669	SC	Silver	279.8	44
3830	93777FB9229686	SC	Silver	279.83	14
7962	78516DE6332815	SC	Silver	279.85	7
11812	23078OL9809985	SC	Silver	280.02	14
15085	97156IX6622129	SC	Silver	280.24	42
5318	52823GU9047516	SC	Silver	280.46	30
10104	81795HG1662843	SC	Silver	280.46	44
13770	99185FY3422285	SC	Silver	280.46	23
21917	66112BZ2348126	SC	Silver	280.46	11
21952	53815DA6108587	SC	Silver	280.46	42
20067	50652VH6494783	SC	Silver	280.54	22
16184	45509FG6741355	SC	Silver	280.67	3
2726	31837BG1885729	SC	Silver	280.72	7
13249	15971DY5781139	SC	Silver	280.78	42
9501	95087BB3934968	SC	Silver	280.85	9
13948	85844MW8646036	SC	Silver	280.87	40
6540	87392QJ9368869	SC	Silver	280.95	32
12887	13932LV2461113	SC	Silver	280.99	23
20823	68391FN4843890	SC	Silver	280.99	30
6174	89821MK0397130	SC	Silver	281.01	46
13323	01937SS7270016	SC	Silver	281.04	9
12301	93666DV3176969	SC	Silver	281.16	14
11217	61144DG1823074	SC	Silver	281.18	23
16287	94348WH7678030	SC	Silver	281.18	30
16046	87612IX4450055	SC	Silver	281.43	11
6620	23077IN2032130	SC	Silver	281.53	38
19811	97077CS9186696	SC	Silver	281.56	14
16896	36657WN5661553	SC	Silver	281.66	10
838	77556UN8076197	SC	Silver	281.7	20
14337	94390EN5930610	SC	Silver	281.7	7
6130	62184OI4299554	SC	Silver	281.86	1
16633	65797XN7664472	SC	Silver	281.86	41
20580	15158VL7855483	SC	Silver	281.95	26
5119	95683YJ5313551	SC	Silver	282.06	41
14124	93687DR8311740	SC	Silver	282.06	1
2680	17136DJ4885956	SC	Silver	282.08	7
282	79356LD7511206	SC	Silver	282.15	20
15474	43950ZH6808565	SC	Silver	282.15	36
1805	22738EJ1166763	SC	Silver	282.17	11
2238	98503OR9957947	SC	Silver	282.17	42
8148	41429BO8790172	SC	Silver	282.17	23
9513	87271EW3717408	SC	Silver	282.17	30
14258	31271SQ2014709	SC	Silver	282.17	44
14921	91062JT8545426	SC	Silver	282.18	9
1825	33787SD2843781	SC	Silver	282.19	45
3880	35163YY0951772	SC	Silver	282.19	17
